date,source_city,source_province,source_lat,source_lng,visitor_count,avg_stay_days,avg_spending,transport_mode,dest_lat,dest_lng,year,month,quarter,distance_km,total_spending,visitor_level
2019-11-01,贵阳,贵州,26.647,106.6302,6,4.2,1170.0,高铁,39.9929,116.3966,2019,11,4,1736.8,7020.0,极少
2019-11-01,南昌,江西,28.682,115.8579,10,2.5,941.0,飞机,39.9929,116.3966,2019,11,4,1258.7,9410.0,极少
2019-11-01,太原,山西,37.8706,112.5489,12,2.6,716.0,高铁,39.9929,116.3966,2019,11,4,407.9,8592.0,极少
2019-11-01,烟台,山东,37.4638,121.4479,24,2.6,974.0,高铁,39.9929,116.3966,2019,11,4,520.5,23376.0,低
2019-11-01,无锡,江苏,31.4912,120.3119,19,2.6,810.0,高铁,39.9929,116.3966,2019,11,4,1008.9,15390.0,极少
2019-11-01,兰州,甘肃,36.0611,103.8343,7,2.4,635.0,飞机,39.9929,116.3966,2019,11,4,1182.7,4445.0,极少
2019-11-01,珠海,广东,22.271,113.5767,2,3.6,868.0,自驾,39.9929,116.3966,2019,11,4,1988.5,1736.0,极少
2019-11-01,海口,海南,20.044,110.1999,1,3.7,835.0,飞机,39.9929,116.3966,2019,11,4,2295.5,835.0,极少
2019-11-01,呼和浩特,内蒙古,40.8422,111.7491,8,2.4,637.0,高铁,39.9929,116.3966,2019,11,4,404.6,5096.0,极少
2019-11-01,乌鲁木齐,新疆,43.793,87.6168,1,4.0,1173.0,飞机,39.9929,116.3966,2019,11,4,2406.8,1173.0,极少
2019-11-01,银川,宁夏,38.4872,106.2309,3,2.0,604.0,高铁,39.9929,116.3966,2019,11,4,890.8,1812.0,极少
2019-11-01,西宁,青海,36.6171,101.7782,1,3.7,1021.0,飞机,39.9929,116.3966,2019,11,4,1327.9,1021.0,极少
2019-11-01,保定,河北,38.8739,115.4646,24,2.1,712.0,高铁,39.9929,116.3966,2019,11,4,147.9,17088.0,低
2019-11-01,唐山,河北,39.6309,118.1802,21,1.6,758.0,高铁,39.9929,116.3966,2019,11,4,157.6,15918.0,低
2019-11-01,廊坊,河北,39.5246,116.6839,18,2.0,596.0,自驾,39.9929,116.3966,2019,11,4,57.6,10728.0,极少
2019-11-01,秦皇岛,河北,39.9354,119.6006,8,2.3,735.0,大巴,39.9929,116.3966,2019,11,4,273.1,5880.0,极少
2019-11-01,张家口,河北,40.7675,114.8867,11,1.2,508.0,高铁,39.9929,116.3966,2019,11,4,154.2,5588.0,极少
2019-11-01,承德,河北,40.951,117.9632,9,1.5,572.0,自驾,39.9929,116.3966,2019,11,4,170.0,5148.0,极少
2019-11-01,常州,江苏,31.8106,119.9741,11,2.3,872.0,飞机,39.9929,116.3966,2019,11,4,965.0,9592.0,极少
2019-11-01,徐州,江苏,34.2614,117.1847,16,2.2,738.0,自驾,39.9929,116.3966,2019,11,4,641.1,11808.0,极少
2019-11-01,扬州,江苏,32.3942,119.4126,11,3.4,773.0,飞机,39.9929,116.3966,2019,11,4,887.1,8503.0,极少
2019-11-01,绍兴,浙江,30.0,120.5833,7,3.4,852.0,大巴,39.9929,116.3966,2019,11,4,1174.4,5964.0,极少
2019-11-01,嘉兴,浙江,30.7469,120.7555,8,2.7,812.0,飞机,39.9929,116.3966,2019,11,4,1101.1,6496.0,极少
2019-11-01,泉州,福建,24.8741,118.6757,9,3.5,1062.0,飞机,39.9929,116.3966,2019,11,4,1694.5,9558.0,极少
2019-11-01,洛阳,河南,34.6197,112.454,14,2.7,838.0,自驾,39.9929,116.3966,2019,11,4,691.6,11732.0,极少
2019-11-01,桂林,广西,25.2742,110.2992,5,2.8,679.0,高铁,39.9929,116.3966,2019,11,4,1732.2,3395.0,极少
2019-11-01,中山,广东,22.5171,113.3926,3,3.1,785.0,飞机,39.9929,116.3966,2019,11,4,1963.7,2355.0,极少
2019-11-01,惠州,广东,23.1116,114.416,6,3.6,1048.0,大巴,39.9929,116.3966,2019,11,4,1886.3,6288.0,极少
2019-11-01,潍坊,山东,36.7069,119.1619,27,2.2,792.0,自驾,39.9929,116.3966,2019,11,4,437.7,21384.0,低
2019-11-01,临沂,山东,35.1041,118.3564,17,2.6,742.0,高铁,39.9929,116.3966,2019,11,4,570.4,12614.0,极少
2019-11-01,南通,江苏,31.98,120.8943,16,2.5,835.0,高铁,39.9929,116.3966,2019,11,4,978.2,13360.0,极少
2019-11-01,盐城,江苏,33.3478,120.1615,9,2.1,796.0,飞机,39.9929,116.3966,2019,11,4,811.4,7164.0,极少
2019-11-01,台州,浙江,28.6563,121.4208,11,3.8,1024.0,飞机,39.9929,116.3966,2019,11,4,1341.7,11264.0,极少
2019-11-01,金华,浙江,29.0795,119.6495,14,3.3,1050.0,高铁,39.9929,116.3966,2019,11,4,1249.3,14700.0,极少
2019-11-01,漳州,福建,24.5128,117.6471,5,3.7,1140.0,飞机,39.9929,116.3966,2019,11,4,1725.3,5700.0,极少
2019-11-08,上海,上海,31.2304,121.4737,125,2.6,1263.0,大巴,39.9929,116.3966,2019,11,4,1076.5,157875.0,高
2019-11-08,广州,广东,23.1291,113.2644,35,4.1,1302.0,飞机,39.9929,116.3966,2019,11,4,1898.1,45570.0,低
2019-11-08,深圳,广东,22.5431,114.0579,51,3.1,908.0,自驾,39.9929,116.3966,2019,11,4,1952.8,46308.0,中
2019-11-08,成都,四川,30.5728,104.0668,43,3.8,1107.0,飞机,39.9929,116.3966,2019,11,4,1530.0,47601.0,低
2019-11-08,重庆,重庆,29.4316,106.9123,68,2.5,1061.0,飞机,39.9929,116.3966,2019,11,4,1457.7,72148.0,中
2019-11-08,杭州,浙江,30.2741,120.1551,52,2.5,1047.0,飞机,39.9929,116.3966,2019,11,4,1133.1,54444.0,中
2019-11-08,武汉,湖北,30.5928,114.3055,36,2.8,842.0,高铁,39.9929,116.3966,2019,11,4,1062.2,30312.0,低
2019-11-08,南京,江苏,32.0603,118.7969,42,3.3,904.0,飞机,39.9929,116.3966,2019,11,4,908.0,37968.0,低
2019-11-08,天津,天津,39.3434,117.3616,82,1.7,913.0,自驾,39.9929,116.3966,2019,11,4,109.7,74866.0,中
2019-11-08,苏州,江苏,31.299,120.5853,55,3.1,1196.0,飞机,39.9929,116.3966,2019,11,4,1037.8,65780.0,中
2019-11-08,西安,陕西,34.3416,108.9398,35,2.6,1062.0,自驾,39.9929,116.3966,2019,11,4,911.2,37170.0,低
2019-11-08,长沙,湖南,28.2282,112.9388,22,2.5,933.0,飞机,39.9929,116.3966,2019,11,4,1346.0,20526.0,低
2019-11-08,沈阳,辽宁,41.8057,123.4315,29,1.9,879.0,大巴,39.9929,116.3966,2019,11,4,624.5,25491.0,低
2019-11-08,青岛,山东,36.0671,120.3826,34,3.0,896.0,高铁,39.9929,116.3966,2019,11,4,558.8,30464.0,低
2019-11-08,郑州,河南,34.7466,113.6254,63,1.8,754.0,自驾,39.9929,116.3966,2019,11,4,632.6,47502.0,中
2019-11-08,大连,辽宁,38.914,121.6147,30,1.5,694.0,高铁,39.9929,116.3966,2019,11,4,463.7,20820.0,低
2019-11-08,东莞,广东,23.043,113.7633,12,3.3,1067.0,飞机,39.9929,116.3966,2019,11,4,1900.9,12804.0,极少
2019-11-08,宁波,浙江,29.8683,121.544,19,2.6,780.0,飞机,39.9929,116.3966,2019,11,4,1219.1,14820.0,极少
2019-11-08,厦门,福建,24.4798,118.0894,7,3.9,1110.0,飞机,39.9929,116.3966,2019,11,4,1732.2,7770.0,极少
2019-11-08,福州,福建,26.0745,119.2965,15,3.9,1175.0,飞机,39.9929,116.3966,2019,11,4,1570.8,17625.0,极少
2019-11-08,合肥,安徽,31.8206,117.2272,19,3.0,921.0,高铁,39.9929,116.3966,2019,11,4,911.8,17499.0,极少
2019-11-08,昆明,云南,25.0389,102.7183,11,3.5,819.0,飞机,39.9929,116.3966,2019,11,4,2094.5,9009.0,极少
2019-11-08,哈尔滨,黑龙江,45.8038,126.535,17,3.2,853.0,飞机,39.9929,116.3966,2019,11,4,1047.2,14501.0,极少
2019-11-08,济南,山东,36.6512,116.9972,38,1.6,597.0,高铁,39.9929,116.3966,2019,11,4,375.3,22686.0,低
2019-11-08,佛山,广东,23.0218,113.1218,13,3.8,991.0,大巴,39.9929,116.3966,2019,11,4,1912.1,12883.0,极少
2019-11-08,长春,吉林,43.8171,125.3235,24,2.2,814.0,飞机,39.9929,116.3966,2019,11,4,851.7,19536.0,低
2019-11-08,温州,浙江,28.0001,120.6722,12,3.6,1144.0,高铁,39.9929,116.3966,2019,11,4,1390.1,13728.0,极少
2019-11-08,石家庄,河北,38.0428,114.5149,32,2.8,810.0,自驾,39.9929,116.3966,2019,11,4,271.0,25920.0,低
2019-11-08,南宁,广西,22.817,108.3665,9,3.6,1004.0,飞机,39.9929,116.3966,2019,11,4,2054.0,9036.0,极少
2019-11-08,贵阳,贵州,26.647,106.6302,8,3.4,1110.0,飞机,39.9929,116.3966,2019,11,4,1736.8,8880.0,极少
2019-11-08,南昌,江西,28.682,115.8579,14,3.5,1074.0,高铁,39.9929,116.3966,2019,11,4,1258.7,15036.0,极少
2019-11-08,太原,山西,37.8706,112.5489,16,1.5,557.0,大巴,39.9929,116.3966,2019,11,4,407.9,8912.0,极少
2019-11-08,烟台,山东,37.4638,121.4479,23,1.6,587.0,高铁,39.9929,116.3966,2019,11,4,520.5,13501.0,低
2019-11-08,无锡,江苏,31.4912,120.3119,20,3.1,878.0,飞机,39.9929,116.3966,2019,11,4,1008.9,17560.0,低
2019-11-08,兰州,甘肃,36.0611,103.8343,4,3.2,832.0,飞机,39.9929,116.3966,2019,11,4,1182.7,3328.0,极少
2019-11-08,珠海,广东,22.271,113.5767,2,3.1,996.0,飞机,39.9929,116.3966,2019,11,4,1988.5,1992.0,极少
2019-11-08,海口,海南,20.044,110.1999,1,3.5,985.0,飞机,39.9929,116.3966,2019,11,4,2295.5,985.0,极少
2019-11-08,呼和浩特,内蒙古,40.8422,111.7491,6,1.6,497.0,高铁,39.9929,116.3966,2019,11,4,404.6,2982.0,极少
2019-11-08,乌鲁木齐,新疆,43.793,87.6168,2,3.5,975.0,飞机,39.9929,116.3966,2019,11,4,2406.8,1950.0,极少
2019-11-08,银川,宁夏,38.4872,106.2309,2,2.7,821.0,高铁,39.9929,116.3966,2019,11,4,890.8,1642.0,极少
2019-11-08,西宁,青海,36.6171,101.7782,2,3.6,802.0,飞机,39.9929,116.3966,2019,11,4,1327.9,1604.0,极少
2019-11-08,保定,河北,38.8739,115.4646,18,2.4,834.0,大巴,39.9929,116.3966,2019,11,4,147.9,15012.0,极少
2019-11-08,唐山,河北,39.6309,118.1802,17,1.7,770.0,自驾,39.9929,116.3966,2019,11,4,157.6,13090.0,极少
2019-11-08,廊坊,河北,39.5246,116.6839,14,2.2,880.0,自驾,39.9929,116.3966,2019,11,4,57.6,12320.0,极少
2019-11-08,秦皇岛,河北,39.9354,119.6006,8,1.6,561.0,自驾,39.9929,116.3966,2019,11,4,273.1,4488.0,极少
2019-11-08,张家口,河北,40.7675,114.8867,8,1.9,590.0,高铁,39.9929,116.3966,2019,11,4,154.2,4720.0,极少
2019-11-08,承德,河北,40.951,117.9632,7,2.0,738.0,高铁,39.9929,116.3966,2019,11,4,170.0,5166.0,极少
2019-11-08,常州,江苏,31.8106,119.9741,9,2.9,830.0,大巴,39.9929,116.3966,2019,11,4,965.0,7470.0,极少
2019-11-08,徐州,江苏,34.2614,117.1847,19,2.2,893.0,高铁,39.9929,116.3966,2019,11,4,641.1,16967.0,极少
2019-11-08,扬州,江苏,32.3942,119.4126,8,2.1,817.0,高铁,39.9929,116.3966,2019,11,4,887.1,6536.0,极少
2019-11-08,绍兴,浙江,30.0,120.5833,9,3.2,1030.0,飞机,39.9929,116.3966,2019,11,4,1174.4,9270.0,极少
2019-11-08,嘉兴,浙江,30.7469,120.7555,13,2.3,668.0,飞机,39.9929,116.3966,2019,11,4,1101.1,8684.0,极少
2019-11-08,泉州,福建,24.8741,118.6757,10,2.8,859.0,大巴,39.9929,116.3966,2019,11,4,1694.5,8590.0,极少
2019-11-08,洛阳,河南,34.6197,112.454,18,2.2,650.0,自驾,39.9929,116.3966,2019,11,4,691.6,11700.0,极少
2019-11-08,桂林,广西,25.2742,110.2992,4,3.1,1005.0,大巴,39.9929,116.3966,2019,11,4,1732.2,4020.0,极少
2019-11-08,中山,广东,22.5171,113.3926,5,4.3,1333.0,大巴,39.9929,116.3966,2019,11,4,1963.7,6665.0,极少
2019-11-08,惠州,广东,23.1116,114.416,6,3.3,992.0,大巴,39.9929,116.3966,2019,11,4,1886.3,5952.0,极少
2019-11-08,潍坊,山东,36.7069,119.1619,26,2.9,1009.0,高铁,39.9929,116.3966,2019,11,4,437.7,26234.0,低
2019-11-08,临沂,山东,35.1041,118.3564,14,3.0,916.0,高铁,39.9929,116.3966,2019,11,4,570.4,12824.0,极少
2019-11-08,南通,江苏,31.98,120.8943,18,3.0,782.0,飞机,39.9929,116.3966,2019,11,4,978.2,14076.0,极少
2019-11-08,盐城,江苏,33.3478,120.1615,11,2.2,613.0,高铁,39.9929,116.3966,2019,11,4,811.4,6743.0,极少
2019-11-08,台州,浙江,28.6563,121.4208,11,2.8,937.0,高铁,39.9929,116.3966,2019,11,4,1341.7,10307.0,极少
2019-11-08,金华,浙江,29.0795,119.6495,11,2.5,687.0,飞机,39.9929,116.3966,2019,11,4,1249.3,7557.0,极少
2019-11-08,漳州,福建,24.5128,117.6471,4,3.7,904.0,自驾,39.9929,116.3966,2019,11,4,1725.3,3616.0,极少
2019-11-15,上海,上海,31.2304,121.4737,115,2.4,996.0,飞机,39.9929,116.3966,2019,11,4,1076.5,114540.0,高
2019-11-15,广州,广东,23.1291,113.2644,34,3.3,1119.0,飞机,39.9929,116.3966,2019,11,4,1898.1,38046.0,低
2019-11-15,深圳,广东,22.5431,114.0579,47,3.5,969.0,飞机,39.9929,116.3966,2019,11,4,1952.8,45543.0,低
2019-11-15,成都,四川,30.5728,104.0668,58,3.6,996.0,高铁,39.9929,116.3966,2019,11,4,1530.0,57768.0,中
2019-11-15,重庆,重庆,29.4316,106.9123,55,2.6,990.0,高铁,39.9929,116.3966,2019,11,4,1457.7,54450.0,中
2019-11-15,杭州,浙江,30.2741,120.1551,57,2.2,1074.0,自驾,39.9929,116.3966,2019,11,4,1133.1,61218.0,中
2019-11-15,武汉,湖北,30.5928,114.3055,55,3.4,1182.0,高铁,39.9929,116.3966,2019,11,4,1062.2,65010.0,中
2019-11-15,南京,江苏,32.0603,118.7969,35,3.2,1054.0,飞机,39.9929,116.3966,2019,11,4,908.0,36890.0,低
2019-11-15,天津,天津,39.3434,117.3616,110,2.5,956.0,大巴,39.9929,116.3966,2019,11,4,109.7,105160.0,高
2019-11-15,苏州,江苏,31.299,120.5853,43,2.1,953.0,高铁,39.9929,116.3966,2019,11,4,1037.8,40979.0,低
2019-11-15,西安,陕西,34.3416,108.9398,43,2.9,1064.0,高铁,39.9929,116.3966,2019,11,4,911.2,45752.0,低
2019-11-15,长沙,湖南,28.2282,112.9388,24,2.5,1026.0,飞机,39.9929,116.3966,2019,11,4,1346.0,24624.0,低
2019-11-15,沈阳,辽宁,41.8057,123.4315,36,2.9,1041.0,高铁,39.9929,116.3966,2019,11,4,624.5,37476.0,低
2019-11-15,青岛,山东,36.0671,120.3826,40,2.7,986.0,大巴,39.9929,116.3966,2019,11,4,558.8,39440.0,低
2019-11-15,郑州,河南,34.7466,113.6254,36,1.8,798.0,飞机,39.9929,116.3966,2019,11,4,632.6,28728.0,低
2019-11-15,大连,辽宁,38.914,121.6147,34,1.8,704.0,飞机,39.9929,116.3966,2019,11,4,463.7,23936.0,低
2019-11-15,东莞,广东,23.043,113.7633,15,4.0,1080.0,飞机,39.9929,116.3966,2019,11,4,1900.9,16200.0,极少
2019-11-15,宁波,浙江,29.8683,121.544,23,2.7,1007.0,飞机,39.9929,116.3966,2019,11,4,1219.1,23161.0,低
2019-11-15,厦门,福建,24.4798,118.0894,10,4.1,1250.0,飞机,39.9929,116.3966,2019,11,4,1732.2,12500.0,极少
2019-11-15,福州,福建,26.0745,119.2965,14,3.6,1216.0,飞机,39.9929,116.3966,2019,11,4,1570.8,17024.0,极少
2019-11-15,合肥,安徽,31.8206,117.2272,34,3.0,824.0,高铁,39.9929,116.3966,2019,11,4,911.8,28016.0,低
2019-11-15,昆明,云南,25.0389,102.7183,8,3.3,812.0,飞机,39.9929,116.3966,2019,11,4,2094.5,6496.0,极少
2019-11-15,哈尔滨,黑龙江,45.8038,126.535,19,2.6,988.0,大巴,39.9929,116.3966,2019,11,4,1047.2,18772.0,极少
2019-11-15,济南,山东,36.6512,116.9972,31,2.4,876.0,自驾,39.9929,116.3966,2019,11,4,375.3,27156.0,低
2019-11-15,佛山,广东,23.0218,113.1218,11,3.4,929.0,飞机,39.9929,116.3966,2019,11,4,1912.1,10219.0,极少
2019-11-15,长春,吉林,43.8171,125.3235,15,3.2,944.0,大巴,39.9929,116.3966,2019,11,4,851.7,14160.0,极少
2019-11-15,温州,浙江,28.0001,120.6722,16,3.1,818.0,飞机,39.9929,116.3966,2019,11,4,1390.1,13088.0,极少
2019-11-15,石家庄,河北,38.0428,114.5149,33,1.6,680.0,自驾,39.9929,116.3966,2019,11,4,271.0,22440.0,低
2019-11-15,南宁,广西,22.817,108.3665,6,4.5,1327.0,飞机,39.9929,116.3966,2019,11,4,2054.0,7962.0,极少
2019-11-15,贵阳,贵州,26.647,106.6302,5,3.3,771.0,高铁,39.9929,116.3966,2019,11,4,1736.8,3855.0,极少
2019-11-15,南昌,江西,28.682,115.8579,8,2.6,814.0,大巴,39.9929,116.3966,2019,11,4,1258.7,6512.0,极少
2019-11-15,太原,山西,37.8706,112.5489,12,2.4,947.0,高铁,39.9929,116.3966,2019,11,4,407.9,11364.0,极少
2019-11-15,烟台,山东,37.4638,121.4479,27,2.8,844.0,高铁,39.9929,116.3966,2019,11,4,520.5,22788.0,低
2019-11-15,无锡,江苏,31.4912,120.3119,23,3.0,972.0,飞机,39.9929,116.3966,2019,11,4,1008.9,22356.0,低
2019-11-15,兰州,甘肃,36.0611,103.8343,6,3.1,794.0,飞机,39.9929,116.3966,2019,11,4,1182.7,4764.0,极少
2019-11-15,珠海,广东,22.271,113.5767,2,3.3,1016.0,飞机,39.9929,116.3966,2019,11,4,1988.5,2032.0,极少
2019-11-15,海口,海南,20.044,110.1999,2,3.5,1120.0,飞机,39.9929,116.3966,2019,11,4,2295.5,2240.0,极少
2019-11-15,呼和浩特,内蒙古,40.8422,111.7491,8,2.1,714.0,大巴,39.9929,116.3966,2019,11,4,404.6,5712.0,极少
2019-11-15,乌鲁木齐,新疆,43.793,87.6168,2,4.6,1102.0,飞机,39.9929,116.3966,2019,11,4,2406.8,2204.0,极少
2019-11-15,银川,宁夏,38.4872,106.2309,3,3.1,872.0,飞机,39.9929,116.3966,2019,11,4,890.8,2616.0,极少
2019-11-15,西宁,青海,36.6171,101.7782,2,2.9,722.0,高铁,39.9929,116.3966,2019,11,4,1327.9,1444.0,极少
2019-11-15,保定,河北,38.8739,115.4646,30,1.3,638.0,大巴,39.9929,116.3966,2019,11,4,147.9,19140.0,低
2019-11-15,唐山,河北,39.6309,118.1802,26,1.6,651.0,大巴,39.9929,116.3966,2019,11,4,157.6,16926.0,低
2019-11-15,廊坊,河北,39.5246,116.6839,14,1.7,653.0,自驾,39.9929,116.3966,2019,11,4,57.6,9142.0,极少
2019-11-15,秦皇岛,河北,39.9354,119.6006,6,2.0,563.0,自驾,39.9929,116.3966,2019,11,4,273.1,3378.0,极少
2019-11-15,张家口,河北,40.7675,114.8867,7,2.4,886.0,自驾,39.9929,116.3966,2019,11,4,154.2,6202.0,极少
2019-11-15,承德,河北,40.951,117.9632,8,1.4,553.0,自驾,39.9929,116.3966,2019,11,4,170.0,4424.0,极少
2019-11-15,常州,江苏,31.8106,119.9741,12,2.1,829.0,高铁,39.9929,116.3966,2019,11,4,965.0,9948.0,极少
2019-11-15,徐州,江苏,34.2614,117.1847,18,2.7,740.0,大巴,39.9929,116.3966,2019,11,4,641.1,13320.0,极少
2019-11-15,扬州,江苏,32.3942,119.4126,7,3.0,736.0,飞机,39.9929,116.3966,2019,11,4,887.1,5152.0,极少
2019-11-15,绍兴,浙江,30.0,120.5833,12,3.4,789.0,飞机,39.9929,116.3966,2019,11,4,1174.4,9468.0,极少
2019-11-15,嘉兴,浙江,30.7469,120.7555,12,2.8,838.0,高铁,39.9929,116.3966,2019,11,4,1101.1,10056.0,极少
2019-11-15,泉州,福建,24.8741,118.6757,7,3.4,1077.0,大巴,39.9929,116.3966,2019,11,4,1694.5,7539.0,极少
2019-11-15,洛阳,河南,34.6197,112.454,12,2.0,770.0,高铁,39.9929,116.3966,2019,11,4,691.6,9240.0,极少
2019-11-15,桂林,广西,25.2742,110.2992,3,3.9,1152.0,飞机,39.9929,116.3966,2019,11,4,1732.2,3456.0,极少
2019-11-15,中山,广东,22.5171,113.3926,6,3.5,1090.0,大巴,39.9929,116.3966,2019,11,4,1963.7,6540.0,极少
2019-11-15,惠州,广东,23.1116,114.416,7,3.5,1157.0,大巴,39.9929,116.3966,2019,11,4,1886.3,8099.0,极少
2019-11-15,潍坊,山东,36.7069,119.1619,16,2.4,822.0,高铁,39.9929,116.3966,2019,11,4,437.7,13152.0,极少
2019-11-15,临沂,山东,35.1041,118.3564,14,1.9,659.0,高铁,39.9929,116.3966,2019,11,4,570.4,9226.0,极少
2019-11-15,南通,江苏,31.98,120.8943,17,2.3,700.0,飞机,39.9929,116.3966,2019,11,4,978.2,11900.0,极少
2019-11-15,盐城,江苏,33.3478,120.1615,11,2.2,645.0,高铁,39.9929,116.3966,2019,11,4,811.4,7095.0,极少
2019-11-15,台州,浙江,28.6563,121.4208,8,2.4,869.0,飞机,39.9929,116.3966,2019,11,4,1341.7,6952.0,极少
2019-11-15,金华,浙江,29.0795,119.6495,13,2.3,802.0,自驾,39.9929,116.3966,2019,11,4,1249.3,10426.0,极少
2019-11-15,漳州,福建,24.5128,117.6471,6,4.2,1149.0,大巴,39.9929,116.3966,2019,11,4,1725.3,6894.0,极少
2019-11-22,上海,上海,31.2304,121.4737,151,3.5,1435.0,飞机,39.9929,116.3966,2019,11,4,1076.5,216685.0,高
2019-11-22,广州,广东,23.1291,113.2644,33,3.5,1322.0,飞机,39.9929,116.3966,2019,11,4,1898.1,43626.0,低
2019-11-22,深圳,广东,22.5431,114.0579,47,4.1,1388.0,大巴,39.9929,116.3966,2019,11,4,1952.8,65236.0,低
2019-11-22,成都,四川,30.5728,104.0668,57,3.7,1150.0,飞机,39.9929,116.3966,2019,11,4,1530.0,65550.0,中
2019-11-22,重庆,重庆,29.4316,106.9123,85,3.6,1081.0,飞机,39.9929,116.3966,2019,11,4,1457.7,91885.0,中
2019-11-22,杭州,浙江,30.2741,120.1551,35,2.2,1063.0,飞机,39.9929,116.3966,2019,11,4,1133.1,37205.0,低
2019-11-22,武汉,湖北,30.5928,114.3055,41,3.4,1080.0,飞机,39.9929,116.3966,2019,11,4,1062.2,44280.0,低
2019-11-22,南京,江苏,32.0603,118.7969,26,2.4,799.0,飞机,39.9929,116.3966,2019,11,4,908.0,20774.0,低
2019-11-22,天津,天津,39.3434,117.3616,106,1.1,785.0,高铁,39.9929,116.3966,2019,11,4,109.7,83210.0,高
2019-11-22,苏州,江苏,31.299,120.5853,37,2.5,958.0,自驾,39.9929,116.3966,2019,11,4,1037.8,35446.0,低
2019-11-22,西安,陕西,34.3416,108.9398,40,3.2,839.0,高铁,39.9929,116.3966,2019,11,4,911.2,33560.0,低
2019-11-22,长沙,湖南,28.2282,112.9388,22,3.2,1174.0,自驾,39.9929,116.3966,2019,11,4,1346.0,25828.0,低
2019-11-22,沈阳,辽宁,41.8057,123.4315,32,1.9,665.0,高铁,39.9929,116.3966,2019,11,4,624.5,21280.0,低
2019-11-22,青岛,山东,36.0671,120.3826,32,2.7,1055.0,飞机,39.9929,116.3966,2019,11,4,558.8,33760.0,低
2019-11-22,郑州,河南,34.7466,113.6254,36,2.7,902.0,高铁,39.9929,116.3966,2019,11,4,632.6,32472.0,低
2019-11-22,大连,辽宁,38.914,121.6147,19,1.5,821.0,大巴,39.9929,116.3966,2019,11,4,463.7,15599.0,极少
2019-11-22,东莞,广东,23.043,113.7633,13,3.1,1074.0,大巴,39.9929,116.3966,2019,11,4,1900.9,13962.0,极少
2019-11-22,宁波,浙江,29.8683,121.544,19,3.6,932.0,高铁,39.9929,116.3966,2019,11,4,1219.1,17708.0,极少
2019-11-22,厦门,福建,24.4798,118.0894,9,4.1,925.0,飞机,39.9929,116.3966,2019,11,4,1732.2,8325.0,极少
2019-11-22,福州,福建,26.0745,119.2965,12,3.5,1097.0,飞机,39.9929,116.3966,2019,11,4,1570.8,13164.0,极少
2019-11-22,合肥,安徽,31.8206,117.2272,25,2.5,952.0,高铁,39.9929,116.3966,2019,11,4,911.8,23800.0,低
2019-11-22,昆明,云南,25.0389,102.7183,9,3.9,996.0,飞机,39.9929,116.3966,2019,11,4,2094.5,8964.0,极少
2019-11-22,哈尔滨,黑龙江,45.8038,126.535,16,3.2,996.0,飞机,39.9929,116.3966,2019,11,4,1047.2,15936.0,极少
2019-11-22,济南,山东,36.6512,116.9972,29,2.8,939.0,大巴,39.9929,116.3966,2019,11,4,375.3,27231.0,低
2019-11-22,佛山,广东,23.0218,113.1218,11,3.5,1114.0,飞机,39.9929,116.3966,2019,11,4,1912.1,12254.0,极少
2019-11-22,长春,吉林,43.8171,125.3235,24,2.7,778.0,飞机,39.9929,116.3966,2019,11,4,851.7,18672.0,低
2019-11-22,温州,浙江,28.0001,120.6722,14,2.5,934.0,高铁,39.9929,116.3966,2019,11,4,1390.1,13076.0,极少
2019-11-22,石家庄,河北,38.0428,114.5149,36,1.8,805.0,自驾,39.9929,116.3966,2019,11,4,271.0,28980.0,低
2019-11-22,南宁,广西,22.817,108.3665,10,3.8,1014.0,飞机,39.9929,116.3966,2019,11,4,2054.0,10140.0,极少
2019-11-22,贵阳,贵州,26.647,106.6302,7,3.3,763.0,飞机,39.9929,116.3966,2019,11,4,1736.8,5341.0,极少
2019-11-22,南昌,江西,28.682,115.8579,13,3.5,795.0,飞机,39.9929,116.3966,2019,11,4,1258.7,10335.0,极少
2019-11-22,太原,山西,37.8706,112.5489,15,2.7,713.0,飞机,39.9929,116.3966,2019,11,4,407.9,10695.0,极少
2019-11-22,烟台,山东,37.4638,121.4479,18,2.5,829.0,飞机,39.9929,116.3966,2019,11,4,520.5,14922.0,极少
2019-11-22,无锡,江苏,31.4912,120.3119,25,2.3,994.0,飞机,39.9929,116.3966,2019,11,4,1008.9,24850.0,低
2019-11-22,兰州,甘肃,36.0611,103.8343,5,2.8,957.0,飞机,39.9929,116.3966,2019,11,4,1182.7,4785.0,极少
2019-11-22,珠海,广东,22.271,113.5767,3,3.1,893.0,飞机,39.9929,116.3966,2019,11,4,1988.5,2679.0,极少
2019-11-22,海口,海南,20.044,110.1999,2,3.7,953.0,高铁,39.9929,116.3966,2019,11,4,2295.5,1906.0,极少
2019-11-22,呼和浩特,内蒙古,40.8422,111.7491,8,2.4,656.0,自驾,39.9929,116.3966,2019,11,4,404.6,5248.0,极少
2019-11-22,乌鲁木齐,新疆,43.793,87.6168,1,4.6,1074.0,飞机,39.9929,116.3966,2019,11,4,2406.8,1074.0,极少
2019-11-22,银川,宁夏,38.4872,106.2309,3,2.8,659.0,大巴,39.9929,116.3966,2019,11,4,890.8,1977.0,极少
2019-11-22,西宁,青海,36.6171,101.7782,2,2.9,714.0,飞机,39.9929,116.3966,2019,11,4,1327.9,1428.0,极少
2019-11-22,保定,河北,38.8739,115.4646,21,1.7,653.0,大巴,39.9929,116.3966,2019,11,4,147.9,13713.0,低
