date,source_city,source_province,source_lat,source_lng,visitor_count,avg_stay_days,avg_spending,transport_mode,dest_lat,dest_lng
2022-04-15,唐山,河北,39.6309,118.1802,14,1.3,643.0,自驾,39.9929,116.3966
2022-04-15,廊坊,河北,39.5246,116.6839,8,1.3,759.0,自驾,39.9929,116.3966
2022-04-15,秦皇岛,河北,39.9354,119.6006,4,2.2,728.0,自驾,39.9929,116.3966
2022-04-15,张家口,河北,40.7675,114.8867,6,2.2,763.0,大巴,39.9929,116.3966
2022-04-15,承德,河北,40.951,117.9632,4,1.6,859.0,自驾,39.9929,116.3966
2022-04-15,常州,江苏,31.8106,119.9741,8,3.4,978.0,自驾,39.9929,116.3966
2022-04-15,徐州,江苏,34.2614,117.1847,11,1.8,694.0,高铁,39.9929,116.3966
2022-04-15,扬州,江苏,32.3942,119.4126,6,2.9,1186.0,高铁,39.9929,116.3966
2022-04-15,绍兴,浙江,30.0,120.5833,8,2.2,952.0,飞机,39.9929,116.3966
2022-04-15,嘉兴,浙江,30.7469,120.7555,8,2.2,986.0,高铁,39.9929,116.3966
2022-04-15,泉州,福建,24.8741,118.6757,5,3.9,1272.0,飞机,39.9929,116.3966
2022-04-15,洛阳,河南,34.6197,112.454,7,1.8,943.0,自驾,39.9929,116.3966
2022-04-15,桂林,广西,25.2742,110.2992,3,3.6,994.0,飞机,39.9929,116.3966
2022-04-15,中山,广东,22.5171,113.3926,2,3.2,981.0,飞机,39.9929,116.3966
2022-04-15,惠州,广东,23.1116,114.416,5,4.3,1555.0,飞机,39.9929,116.3966
2022-04-15,潍坊,山东,36.7069,119.1619,13,1.7,762.0,高铁,39.9929,116.3966
2022-04-15,临沂,山东,35.1041,118.3564,9,2.7,1112.0,高铁,39.9929,116.3966
2022-04-15,南通,江苏,31.98,120.8943,10,2.9,1232.0,大巴,39.9929,116.3966
2022-04-15,盐城,江苏,33.3478,120.1615,6,1.9,659.0,飞机,39.9929,116.3966
2022-04-15,台州,浙江,28.6563,121.4208,4,2.6,950.0,大巴,39.9929,116.3966
2022-04-15,金华,浙江,29.0795,119.6495,6,3.4,1277.0,高铁,39.9929,116.3966
2022-04-15,漳州,福建,24.5128,117.6471,2,2.8,945.0,飞机,39.9929,116.3966
2022-04-22,上海,上海,31.2304,121.4737,61,2.9,1218.0,飞机,39.9929,116.3966
2022-04-22,广州,广东,23.1291,113.2644,24,3.8,1540.0,大巴,39.9929,116.3966
2022-04-22,深圳,广东,22.5431,114.0579,19,3.5,1290.0,高铁,39.9929,116.3966
2022-04-22,成都,四川,30.5728,104.0668,36,2.9,1360.0,飞机,39.9929,116.3966
2022-04-22,重庆,重庆,29.4316,106.9123,54,3.5,1158.0,高铁,39.9929,116.3966
2022-04-22,杭州,浙江,30.2741,120.1551,26,2.3,1271.0,飞机,39.9929,116.3966
2022-04-22,武汉,湖北,30.5928,114.3055,24,2.3,882.0,飞机,39.9929,116.3966
2022-04-22,南京,江苏,32.0603,118.7969,21,2.0,1064.0,大巴,39.9929,116.3966
2022-04-22,天津,天津,39.3434,117.3616,53,1.6,1130.0,自驾,39.9929,116.3966
2022-04-22,苏州,江苏,31.299,120.5853,29,2.4,1160.0,高铁,39.9929,116.3966
2022-04-22,西安,陕西,34.3416,108.9398,20,2.6,1211.0,飞机,39.9929,116.3966
2022-04-22,长沙,湖南,28.2282,112.9388,17,2.9,1354.0,高铁,39.9929,116.3966
2022-04-22,沈阳,辽宁,41.8057,123.4315,24,2.9,1307.0,大巴,39.9929,116.3966
2022-04-22,青岛,山东,36.0671,120.3826,17,2.1,986.0,自驾,39.9929,116.3966
2022-04-22,郑州,河南,34.7466,113.6254,31,1.7,916.0,高铁,39.9929,116.3966
2022-04-22,大连,辽宁,38.914,121.6147,18,2.0,769.0,自驾,39.9929,116.3966
2022-04-22,东莞,广东,23.043,113.7633,9,3.3,1435.0,飞机,39.9929,116.3966
2022-04-22,宁波,浙江,29.8683,121.544,14,2.8,1328.0,大巴,39.9929,116.3966
2022-04-22,厦门,福建,24.4798,118.0894,5,3.8,1185.0,飞机,39.9929,116.3966
2022-04-22,福州,福建,26.0745,119.2965,10,3.2,1046.0,飞机,39.9929,116.3966
2022-04-22,合肥,安徽,31.8206,117.2272,20,2.9,1168.0,自驾,39.9929,116.3966
2022-04-22,昆明,云南,25.0389,102.7183,4,3.5,1141.0,飞机,39.9929,116.3966
2022-04-22,哈尔滨,黑龙江,45.8038,126.535,13,3.4,1229.0,飞机,39.9929,116.3966
2022-04-22,济南,山东,36.6512,116.9972,30,2.5,874.0,高铁,39.9929,116.3966
2022-04-22,佛山,广东,23.0218,113.1218,6,3.5,1158.0,飞机,39.9929,116.3966
2022-04-22,长春,吉林,43.8171,125.3235,8,2.1,735.0,飞机,39.9929,116.3966
2022-04-22,温州,浙江,28.0001,120.6722,12,2.5,906.0,飞机,39.9929,116.3966
2022-04-22,石家庄,河北,38.0428,114.5149,16,2.1,892.0,自驾,39.9929,116.3966
2022-04-22,南宁,广西,22.817,108.3665,4,3.1,1005.0,飞机,39.9929,116.3966
2022-04-22,贵阳,贵州,26.647,106.6302,4,3.6,1199.0,飞机,39.9929,116.3966
2022-04-22,南昌,江西,28.682,115.8579,6,3.0,1304.0,飞机,39.9929,116.3966
2022-04-22,太原,山西,37.8706,112.5489,8,2.6,1056.0,飞机,39.9929,116.3966
2022-04-22,烟台,山东,37.4638,121.4479,11,2.1,806.0,高铁,39.9929,116.3966
2022-04-22,无锡,江苏,31.4912,120.3119,16,2.5,1230.0,大巴,39.9929,116.3966
2022-04-22,兰州,甘肃,36.0611,103.8343,3,3.1,1079.0,大巴,39.9929,116.3966
2022-04-22,珠海,广东,22.271,113.5767,2,3.6,1251.0,飞机,39.9929,116.3966
2022-04-22,海口,海南,20.044,110.1999,1,3.9,1509.0,飞机,39.9929,116.3966
2022-04-22,呼和浩特,内蒙古,40.8422,111.7491,5,2.7,1055.0,高铁,39.9929,116.3966
2022-04-22,乌鲁木齐,新疆,43.793,87.6168,1,4.3,1449.0,飞机,39.9929,116.3966
2022-04-22,银川,宁夏,38.4872,106.2309,1,2.1,759.0,飞机,39.9929,116.3966
2022-04-22,西宁,青海,36.6171,101.7782,1,3.0,1027.0,大巴,39.9929,116.3966
2022-04-22,保定,河北,38.8739,115.4646,16,2.0,850.0,高铁,39.9929,116.3966
2022-04-22,唐山,河北,39.6309,118.1802,13,2.5,1011.0,高铁,39.9929,116.3966
2022-04-22,廊坊,河北,39.5246,116.6839,14,2.0,926.0,自驾,39.9929,116.3966
2022-04-22,秦皇岛,河北,39.9354,119.6006,5,1.9,831.0,自驾,39.9929,116.3966
2022-04-22,张家口,河北,40.7675,114.8867,7,1.7,849.0,自驾,39.9929,116.3966
2022-04-22,承德,河北,40.951,117.9632,4,2.1,931.0,自驾,39.9929,116.3966
2022-04-22,常州,江苏,31.8106,119.9741,6,2.3,959.0,飞机,39.9929,116.3966
2022-04-22,徐州,江苏,34.2614,117.1847,13,2.4,1141.0,高铁,39.9929,116.3966
2022-04-22,扬州,江苏,32.3942,119.4126,5,1.9,794.0,大巴,39.9929,116.3966
2022-04-22,绍兴,浙江,30.0,120.5833,5,2.6,1224.0,高铁,39.9929,116.3966
2022-04-22,嘉兴,浙江,30.7469,120.7555,7,2.9,951.0,大巴,39.9929,116.3966
2022-04-22,泉州,福建,24.8741,118.6757,5,3.9,1227.0,大巴,39.9929,116.3966
2022-04-22,洛阳,河南,34.6197,112.454,11,1.9,824.0,自驾,39.9929,116.3966
2022-04-22,桂林,广西,25.2742,110.2992,3,3.7,1083.0,飞机,39.9929,116.3966
2022-04-22,中山,广东,22.5171,113.3926,3,3.8,1454.0,大巴,39.9929,116.3966
2022-04-22,惠州,广东,23.1116,114.416,3,3.8,1153.0,飞机,39.9929,116.3966
2022-04-22,潍坊,山东,36.7069,119.1619,16,1.4,604.0,高铁,39.9929,116.3966
2022-04-22,临沂,山东,35.1041,118.3564,9,3.0,1096.0,高铁,39.9929,116.3966
2022-04-22,南通,江苏,31.98,120.8943,8,2.5,888.0,高铁,39.9929,116.3966
2022-04-22,盐城,江苏,33.3478,120.1615,5,3.2,1083.0,高铁,39.9929,116.3966
2022-04-22,台州,浙江,28.6563,121.4208,7,3.4,1350.0,飞机,39.9929,116.3966
2022-04-22,金华,浙江,29.0795,119.6495,5,2.9,873.0,自驾,39.9929,116.3966
2022-04-22,漳州,福建,24.5128,117.6471,3,3.0,960.0,飞机,39.9929,116.3966
2022-04-29,上海,上海,31.2304,121.4737,76,3.2,1676.0,飞机,39.9929,116.3966
2022-04-29,广州,广东,23.1291,113.2644,35,4.1,1502.0,大巴,39.9929,116.3966
2022-04-29,深圳,广东,22.5431,114.0579,33,4.3,1772.0,高铁,39.9929,116.3966
2022-04-29,成都,四川,30.5728,104.0668,26,2.8,982.0,飞机,39.9929,116.3966
2022-04-29,重庆,重庆,29.4316,106.9123,34,3.7,1225.0,大巴,39.9929,116.3966
2022-04-29,杭州,浙江,30.2741,120.1551,29,3.5,1442.0,高铁,39.9929,116.3966
2022-04-29,武汉,湖北,30.5928,114.3055,33,2.6,1115.0,自驾,39.9929,116.3966
2022-04-29,南京,江苏,32.0603,118.7969,19,2.7,1160.0,高铁,39.9929,116.3966
2022-04-29,天津,天津,39.3434,117.3616,67,1.4,878.0,自驾,39.9929,116.3966
2022-04-29,苏州,江苏,31.299,120.5853,36,2.9,1309.0,自驾,39.9929,116.3966
2022-04-29,西安,陕西,34.3416,108.9398,31,3.3,1459.0,高铁,39.9929,116.3966
2022-04-29,长沙,湖南,28.2282,112.9388,17,2.4,1092.0,大巴,39.9929,116.3966
2022-04-29,沈阳,辽宁,41.8057,123.4315,18,2.9,1352.0,自驾,39.9929,116.3966
2022-04-29,青岛,山东,36.0671,120.3826,26,1.6,845.0,飞机,39.9929,116.3966
2022-04-29,郑州,河南,34.7466,113.6254,28,1.8,835.0,自驾,39.9929,116.3966
2022-04-29,大连,辽宁,38.914,121.6147,19,1.8,891.0,高铁,39.9929,116.3966
2022-04-29,东莞,广东,23.043,113.7633,7,3.9,1484.0,大巴,39.9929,116.3966
2022-04-29,宁波,浙江,29.8683,121.544,14,2.9,1095.0,高铁,39.9929,116.3966
2022-04-29,厦门,福建,24.4798,118.0894,3,3.4,1394.0,飞机,39.9929,116.3966
2022-04-29,福州,福建,26.0745,119.2965,6,3.7,1300.0,自驾,39.9929,116.3966
2022-04-29,合肥,安徽,31.8206,117.2272,19,2.3,1192.0,大巴,39.9929,116.3966
2022-04-29,昆明,云南,25.0389,102.7183,4,4.0,1312.0,大巴,39.9929,116.3966
2022-04-29,哈尔滨,黑龙江,45.8038,126.535,10,3.4,1078.0,飞机,39.9929,116.3966
2022-04-29,济南,山东,36.6512,116.9972,19,2.7,995.0,高铁,39.9929,116.3966
2022-04-29,佛山,广东,23.0218,113.1218,7,3.0,1151.0,飞机,39.9929,116.3966
2022-04-29,长春,吉林,43.8171,125.3235,10,3.3,1072.0,高铁,39.9929,116.3966
2022-04-29,温州,浙江,28.0001,120.6722,12,2.8,1178.0,飞机,39.9929,116.3966
2022-04-29,石家庄,河北,38.0428,114.5149,17,2.5,1202.0,高铁,39.9929,116.3966
2022-04-29,南宁,广西,22.817,108.3665,6,4.5,1336.0,飞机,39.9929,116.3966
2022-04-29,贵阳,贵州,26.647,106.6302,4,3.6,1158.0,大巴,39.9929,116.3966
2022-04-29,南昌,江西,28.682,115.8579,6,2.6,1026.0,高铁,39.9929,116.3966
2022-04-29,太原,山西,37.8706,112.5489,12,1.4,815.0,自驾,39.9929,116.3966
2022-04-29,烟台,山东,37.4638,121.4479,9,2.5,841.0,高铁,39.9929,116.3966
2022-04-29,无锡,江苏,31.4912,120.3119,13,2.1,1133.0,高铁,39.9929,116.3966
2022-04-29,兰州,甘肃,36.0611,103.8343,4,2.7,1068.0,高铁,39.9929,116.3966
2022-04-29,珠海,广东,22.271,113.5767,2,3.3,1304.0,飞机,39.9929,116.3966
2022-04-29,海口,海南,20.044,110.1999,1,3.9,1163.0,飞机,39.9929,116.3966
2022-04-29,呼和浩特,内蒙古,40.8422,111.7491,3,2.3,989.0,高铁,39.9929,116.3966
2022-04-29,乌鲁木齐,新疆,43.793,87.6168,1,3.5,1324.0,飞机,39.9929,116.3966
2022-04-29,银川,宁夏,38.4872,106.2309,2,2.7,881.0,高铁,39.9929,116.3966
2022-04-29,保定,河北,38.8739,115.4646,12,2.6,1072.0,大巴,39.9929,116.3966
2022-04-29,唐山,河北,39.6309,118.1802,16,2.4,932.0,大巴,39.9929,116.3966
2022-04-29,廊坊,河北,39.5246,116.6839,8,1.8,1004.0,自驾,39.9929,116.3966
2022-04-29,秦皇岛,河北,39.9354,119.6006,5,2.1,784.0,高铁,39.9929,116.3966
2022-04-29,张家口,河北,40.7675,114.8867,7,2.3,956.0,大巴,39.9929,116.3966
2022-04-29,承德,河北,40.951,117.9632,5,2.5,907.0,自驾,39.9929,116.3966
2022-04-29,常州,江苏,31.8106,119.9741,6,2.0,968.0,飞机,39.9929,116.3966
2022-04-29,徐州,江苏,34.2614,117.1847,9,1.8,803.0,自驾,39.9929,116.3966
2022-04-29,扬州,江苏,32.3942,119.4126,6,2.1,857.0,高铁,39.9929,116.3966
2022-04-29,绍兴,浙江,30.0,120.5833,8,2.6,989.0,飞机,39.9929,116.3966
2022-04-29,嘉兴,浙江,30.7469,120.7555,5,2.1,908.0,飞机,39.9929,116.3966
2022-04-29,泉州,福建,24.8741,118.6757,7,2.7,1040.0,飞机,39.9929,116.3966
2022-04-29,洛阳,河南,34.6197,112.454,10,2.8,965.0,高铁,39.9929,116.3966
2022-04-29,桂林,广西,25.2742,110.2992,3,4.0,1317.0,飞机,39.9929,116.3966
2022-04-29,中山,广东,22.5171,113.3926,3,3.5,1304.0,飞机,39.9929,116.3966
2022-04-29,惠州,广东,23.1116,114.416,3,4.3,1125.0,飞机,39.9929,116.3966
2022-04-29,潍坊,山东,36.7069,119.1619,15,2.0,754.0,自驾,39.9929,116.3966
2022-04-29,临沂,山东,35.1041,118.3564,9,2.8,1038.0,大巴,39.9929,116.3966
2022-04-29,南通,江苏,31.98,120.8943,12,2.8,912.0,高铁,39.9929,116.3966
2022-04-29,盐城,江苏,33.3478,120.1615,8,2.6,928.0,飞机,39.9929,116.3966
2022-04-29,台州,浙江,28.6563,121.4208,5,3.0,1170.0,飞机,39.9929,116.3966
2022-04-29,金华,浙江,29.0795,119.6495,8,3.6,1450.0,大巴,39.9929,116.3966
2022-04-29,漳州,福建,24.5128,117.6471,3,3.4,1223.0,飞机,39.9929,116.3966
2022-05-06,上海,上海,31.2304,121.4737,96,3.1,1798.0,高铁,39.9929,116.3966
2022-05-06,广州,广东,23.1291,113.2644,38,4.0,1457.0,飞机,39.9929,116.3966
2022-05-06,深圳,广东,22.5431,114.0579,24,3.6,1718.0,飞机,39.9929,116.3966
2022-05-06,成都,四川,30.5728,104.0668,38,3.4,1625.0,飞机,39.9929,116.3966
2022-05-06,重庆,重庆,29.4316,106.9123,63,3.5,1680.0,高铁,39.9929,116.3966
2022-05-06,杭州,浙江,30.2741,120.1551,23,2.3,1352.0,大巴,39.9929,116.3966
2022-05-06,武汉,湖北,30.5928,114.3055,34,3.0,1289.0,飞机,39.9929,116.3966
2022-05-06,南京,江苏,32.0603,118.7969,24,2.8,1570.0,自驾,39.9929,116.3966
2022-05-06,天津,天津,39.3434,117.3616,43,2.2,1343.0,自驾,39.9929,116.3966
2022-05-06,苏州,江苏,31.299,120.5853,39,2.1,1411.0,自驾,39.9929,116.3966
2022-05-06,西安,陕西,34.3416,108.9398,34,2.2,1075.0,高铁,39.9929,116.3966
2022-05-06,长沙,湖南,28.2282,112.9388,12,2.7,1448.0,高铁,39.9929,116.3966
2022-05-06,沈阳,辽宁,41.8057,123.4315,26,2.6,982.0,高铁,39.9929,116.3966
2022-05-06,青岛,山东,36.0671,120.3826,33,2.7,1015.0,高铁,39.9929,116.3966
2022-05-06,郑州,河南,34.7466,113.6254,27,1.8,1034.0,自驾,39.9929,116.3966
2022-05-06,大连,辽宁,38.914,121.6147,18,2.4,1322.0,高铁,39.9929,116.3966
2022-05-06,东莞,广东,23.043,113.7633,9,3.0,1197.0,自驾,39.9929,116.3966
2022-05-06,宁波,浙江,29.8683,121.544,11,2.8,1473.0,高铁,39.9929,116.3966
2022-05-06,厦门,福建,24.4798,118.0894,4,3.3,1445.0,飞机,39.9929,116.3966
2022-05-06,福州,福建,26.0745,119.2965,12,3.1,1505.0,飞机,39.9929,116.3966
2022-05-06,合肥,安徽,31.8206,117.2272,18,2.1,911.0,高铁,39.9929,116.3966
2022-05-06,昆明,云南,25.0389,102.7183,5,4.0,1376.0,飞机,39.9929,116.3966
2022-05-06,哈尔滨,黑龙江,45.8038,126.535,15,3.3,1058.0,飞机,39.9929,116.3966
2022-05-06,济南,山东,36.6512,116.9972,29,2.4,1007.0,自驾,39.9929,116.3966
2022-05-06,佛山,广东,23.0218,113.1218,9,3.0,1439.0,飞机,39.9929,116.3966
2022-05-06,长春,吉林,43.8171,125.3235,13,2.8,1210.0,飞机,39.9929,116.3966
2022-05-06,温州,浙江,28.0001,120.6722,14,3.3,1417.0,飞机,39.9929,116.3966
2022-05-06,石家庄,河北,38.0428,114.5149,24,1.3,790.0,大巴,39.9929,116.3966
2022-05-06,南宁,广西,22.817,108.3665,7,4.1,1635.0,飞机,39.9929,116.3966
2022-05-06,贵阳,贵州,26.647,106.6302,4,3.7,1266.0,飞机,39.9929,116.3966
2022-05-06,南昌,江西,28.682,115.8579,6,3.7,1290.0,高铁,39.9929,116.3966
2022-05-06,太原,山西,37.8706,112.5489,12,1.5,1059.0,高铁,39.9929,116.3966
2022-05-06,烟台,山东,37.4638,121.4479,13,2.7,1268.0,高铁,39.9929,116.3966
2022-05-06,无锡,江苏,31.4912,120.3119,16,3.3,1633.0,高铁,39.9929,116.3966
2022-05-06,兰州,甘肃,36.0611,103.8343,4,2.7,1214.0,高铁,39.9929,116.3966
2022-05-06,珠海,广东,22.271,113.5767,2,4.0,1678.0,自驾,39.9929,116.3966
2022-05-06,海口,海南,20.044,110.1999,1,3.7,1353.0,飞机,39.9929,116.3966
2022-05-06,呼和浩特,内蒙古,40.8422,111.7491,5,2.0,877.0,高铁,39.9929,116.3966
2022-05-06,乌鲁木齐,新疆,43.793,87.6168,1,4.4,1569.0,飞机,39.9929,116.3966
2022-05-06,银川,宁夏,38.4872,106.2309,2,2.6,874.0,飞机,39.9929,116.3966
2022-05-06,西宁,青海,36.6171,101.7782,1,3.7,1061.0,高铁,39.9929,116.3966
2022-05-06,保定,河北,38.8739,115.4646,13,2.5,858.0,自驾,39.9929,116.3966
2022-05-06,唐山,河北,39.6309,118.1802,16,1.6,885.0,自驾,39.9929,116.3966
2022-05-06,廊坊,河北,39.5246,116.6839,11,1.1,643.0,自驾,39.9929,116.3966
2022-05-06,秦皇岛,河北,39.9354,119.6006,3,1.7,898.0,自驾,39.9929,116.3966
2022-05-06,张家口,河北,40.7675,114.8867,6,1.7,913.0,大巴,39.9929,116.3966
2022-05-06,承德,河北,40.951,117.9632,4,1.9,1007.0,飞机,39.9929,116.3966
2022-05-06,常州,江苏,31.8106,119.9741,7,2.0,841.0,高铁,39.9929,116.3966
2022-05-06,徐州,江苏,34.2614,117.1847,15,2.0,933.0,高铁,39.9929,116.3966
2022-05-06,扬州,江苏,32.3942,119.4126,8,2.8,1355.0,飞机,39.9929,116.3966
2022-05-06,绍兴,浙江,30.0,120.5833,4,2.7,1408.0,飞机,39.9929,116.3966
2022-05-06,嘉兴,浙江,30.7469,120.7555,6,3.6,1585.0,飞机,39.9929,116.3966
2022-05-06,泉州,福建,24.8741,118.6757,9,3.2,1200.0,自驾,39.9929,116.3966
2022-05-06,洛阳,河南,34.6197,112.454,11,1.8,1094.0,自驾,39.9929,116.3966
2022-05-06,桂林,广西,25.2742,110.2992,3,3.1,981.0,高铁,39.9929,116.3966
2022-05-06,中山,广东,22.5171,113.3926,4,4.2,1407.0,飞机,39.9929,116.3966
2022-05-06,惠州,广东,23.1116,114.416,5,3.2,1084.0,飞机,39.9929,116.3966
2022-05-06,潍坊,山东,36.7069,119.1619,16,2.6,890.0,高铁,39.9929,116.3966
2022-05-06,临沂,山东,35.1041,118.3564,15,3.1,1041.0,高铁,39.9929,116.3966
2022-05-06,南通,江苏,31.98,120.8943,9,3.2,1372.0,高铁,39.9929,116.3966
2022-05-06,盐城,江苏,33.3478,120.1615,5,2.4,945.0,自驾,39.9929,116.3966
2022-05-06,台州,浙江,28.6563,121.4208,6,3.4,1153.0,高铁,39.9929,116.3966
2022-05-06,金华,浙江,29.0795,119.6495,9,2.3,932.0,高铁,39.9929,116.3966
2022-05-06,漳州,福建,24.5128,117.6471,3,2.9,1167.0,自驾,39.9929,116.3966
2022-05-13,上海,上海,31.2304,121.4737,65,3.4,1365.0,高铁,39.9929,116.3966
2022-05-13,广州,广东,23.1291,113.2644,27,3.3,1251.0,飞机,39.9929,116.3966
2022-05-13,深圳,广东,22.5431,114.0579,27,4.1,1832.0,飞机,39.9929,116.3966
2022-05-13,成都,四川,30.5728,104.0668,26,3.1,1418.0,高铁,39.9929,116.3966
2022-05-13,重庆,重庆,29.4316,106.9123,55,2.7,1527.0,自驾,39.9929,116.3966
2022-05-13,杭州,浙江,30.2741,120.1551,36,2.8,1271.0,自驾,39.9929,116.3966
2022-05-13,武汉,湖北,30.5928,114.3055,29,2.7,1483.0,高铁,39.9929,116.3966
2022-05-13,南京,江苏,32.0603,118.7969,25,3.3,1369.0,大巴,39.9929,116.3966
2022-05-13,天津,天津,39.3434,117.3616,54,2.4,1241.0,自驾,39.9929,116.3966
2022-05-13,苏州,江苏,31.299,120.5853,28,2.2,1174.0,高铁,39.9929,116.3966
2022-05-13,西安,陕西,34.3416,108.9398,33,2.8,1104.0,高铁,39.9929,116.3966
2022-05-13,长沙,湖南,28.2282,112.9388,16,3.0,1467.0,大巴,39.9929,116.3966
2022-05-13,沈阳,辽宁,41.8057,123.4315,24,1.7,1119.0,大巴,39.9929,116.3966
2022-05-13,青岛,山东,36.0671,120.3826,19,1.6,1067.0,自驾,39.9929,116.3966
2022-05-13,郑州,河南,34.7466,113.6254,40,2.8,1516.0,高铁,39.9929,116.3966
2022-05-13,大连,辽宁,38.914,121.6147,17,1.5,819.0,飞机,39.9929,116.3966
2022-05-13,东莞,广东,23.043,113.7633,11,3.9,1468.0,飞机,39.9929,116.3966
2022-05-13,宁波,浙江,29.8683,121.544,15,2.9,1513.0,自驾,39.9929,116.3966
2022-05-13,厦门,福建,24.4798,118.0894,4,3.6,1591.0,大巴,39.9929,116.3966
2022-05-13,福州,福建,26.0745,119.2965,8,3.0,1274.0,高铁,39.9929,116.3966
2022-05-13,合肥,安徽,31.8206,117.2272,14,3.3,1360.0,大巴,39.9929,116.3966
2022-05-13,昆明,云南,25.0389,102.7183,7,4.2,1480.0,高铁,39.9929,116.3966
2022-05-13,哈尔滨,黑龙江,45.8038,126.535,10,3.4,1092.0,高铁,39.9929,116.3966
2022-05-13,济南,山东,36.6512,116.9972,31,2.4,1257.0,高铁,39.9929,116.3966
2022-05-13,佛山,广东,23.0218,113.1218,6,3.3,1099.0,飞机,39.9929,116.3966
2022-05-13,长春,吉林,43.8171,125.3235,12,2.5,929.0,高铁,39.9929,116.3966
2022-05-13,温州,浙江,28.0001,120.6722,14,2.8,1330.0,飞机,39.9929,116.3966
2022-05-13,石家庄,河北,38.0428,114.5149,31,2.7,984.0,高铁,39.9929,116.3966
2022-05-13,南宁,广西,22.817,108.3665,6,3.6,1172.0,飞机,39.9929,116.3966
2022-05-13,贵阳,贵州,26.647,106.6302,3,4.0,1642.0,高铁,39.9929,116.3966
2022-05-13,南昌,江西,28.682,115.8579,7,2.8,1413.0,高铁,39.9929,116.3966
2022-05-13,太原,山西,37.8706,112.5489,12,1.9,963.0,高铁,39.9929,116.3966
2022-05-13,烟台,山东,37.4638,121.4479,13,2.3,1281.0,高铁,39.9929,116.3966
2022-05-13,无锡,江苏,31.4912,120.3119,16,2.9,1087.0,自驾,39.9929,116.3966
2022-05-13,兰州,甘肃,36.0611,103.8343,4,3.2,1302.0,飞机,39.9929,116.3966
2022-05-13,珠海,广东,22.271,113.5767,2,3.3,1122.0,飞机,39.9929,116.3966
2022-05-13,海口,海南,20.044,110.1999,1,3.8,1203.0,高铁,39.9929,116.3966
2022-05-13,呼和浩特,内蒙古,40.8422,111.7491,6,2.0,872.0,自驾,39.9929,116.3966
2022-05-13,乌鲁木齐,新疆,43.793,87.6168,1,4.3,1639.0,飞机,39.9929,116.3966
2022-05-13,银川,宁夏,38.4872,106.2309,1,2.9,1118.0,大巴,39.9929,116.3966
2022-05-13,西宁,青海,36.6171,101.7782,1,3.7,1343.0,飞机,39.9929,116.3966
2022-05-13,保定,河北,38.8739,115.4646,17,1.2,779.0,自驾,39.9929,116.3966
2022-05-13,唐山,河北,39.6309,118.1802,17,1.6,714.0,高铁,39.9929,116.3966
2022-05-13,廊坊,河北,39.5246,116.6839,13,1.6,907.0,高铁,39.9929,116.3966
2022-05-13,秦皇岛,河北,39.9354,119.6006,5,2.0,1062.0,大巴,39.9929,116.3966
2022-05-13,张家口,河北,40.7675,114.8867,6,2.2,810.0,自驾,39.9929,116.3966
2022-05-13,承德,河北,40.951,117.9632,4,2.4,997.0,自驾,39.9929,116.3966
2022-05-13,常州,江苏,31.8106,119.9741,8,2.9,1005.0,飞机,39.9929,116.3966
2022-05-13,徐州,江苏,34.2614,117.1847,12,2.3,1016.0,高铁,39.9929,116.3966
2022-05-13,扬州,江苏,32.3942,119.4126,8,2.8,1065.0,高铁,39.9929,116.3966
2022-05-13,绍兴,浙江,30.0,120.5833,5,3.5,1510.0,高铁,39.9929,116.3966
2022-05-13,嘉兴,浙江,30.7469,120.7555,5,2.6,992.0,高铁,39.9929,116.3966
2022-05-13,泉州,福建,24.8741,118.6757,7,3.0,1077.0,飞机,39.9929,116.3966
2022-05-13,洛阳,河南,34.6197,112.454,9,2.9,1141.0,高铁,39.9929,116.3966
2022-05-13,桂林,广西,25.2742,110.2992,4,3.1,1401.0,飞机,39.9929,116.3966
2022-05-13,中山,广东,22.5171,113.3926,3,4.3,1608.0,飞机,39.9929,116.3966
2022-05-13,惠州,广东,23.1116,114.416,5,4.3,1591.0,飞机,39.9929,116.3966
2022-05-13,潍坊,山东,36.7069,119.1619,13,2.7,1246.0,高铁,39.9929,116.3966
2022-05-13,临沂,山东,35.1041,118.3564,15,2.6,1132.0,高铁,39.9929,116.3966
2022-05-13,南通,江苏,31.98,120.8943,11,3.2,1086.0,自驾,39.9929,116.3966
2022-05-13,盐城,江苏,33.3478,120.1615,8,3.3,1263.0,飞机,39.9929,116.3966
2022-05-13,台州,浙江,28.6563,121.4208,6,3.5,1264.0,飞机,39.9929,116.3966
2022-05-13,金华,浙江,29.0795,119.6495,7,2.7,1291.0,高铁,39.9929,116.3966
2022-05-13,漳州,福建,24.5128,117.6471,3,3.4,1309.0,大巴,39.9929,116.3966
2022-05-20,上海,上海,31.2304,121.4737,68,3.3,1537.0,高铁,39.9929,116.3966
2022-05-20,广州,广东,23.1291,113.2644,30,3.8,1484.0,大巴,39.9929,116.3966
2022-05-20,深圳,广东,22.5431,114.0579,26,4.3,2074.0,大巴,39.9929,116.3966
2022-05-20,成都,四川,30.5728,104.0668,28,3.8,1873.0,大巴,39.9929,116.3966
2022-05-20,重庆,重庆,29.4316,106.9123,39,2.7,1470.0,飞机,39.9929,116.3966
2022-05-20,杭州,浙江,30.2741,120.1551,37,2.2,1371.0,飞机,39.9929,116.3966
2022-05-20,武汉,湖北,30.5928,114.3055,27,2.2,1400.0,高铁,39.9929,116.3966
